Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
ECK0166	CDS	-3	188712	189506	no	map	methionine aminopeptidase	264	COG0024	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK0168	CDS	+1	189874	190599	no	rpsB	30S ribosomal subunit protein S2	241	COG0052	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK0169	CDS	+3	190857	191708	no	tsf	protein chain elongation factor EF-Ts	283	COG0264	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK0170	CDS	+2	191855	192580	no	pyrH	uridylate kinase	241	COG0528	F	Nucleotide transport and metabolism	METABOLISM
ECK0171	CDS	+2	192872	193429	no	frr	ribosome recycling factor	185	COG0233	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK0172	CDS	+3	193521	194717	no	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	398	COG0743	I	Lipid transport and metabolism	METABOLISM
ECK0173	CDS	+2	194903	195664	no	ispU	undecaprenyl pyrophosphate synthase	252	COG0020	I	Lipid transport and metabolism	METABOLISM
ECK0174	CDS	+2	195677	196534	no	cdsA	CDP-diglyceride synthase	285	COG0575	I	Lipid transport and metabolism	METABOLISM
ECK0175	CDS	+1	196546	197898	no	yaeL	zinc metallopeptidase	450	COG0750	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0176	CDS	+3	197928	200360	no	yaeT	outer membrane protein assembly factor	810	COG4775	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0177	CDS	+1	200482	200967	no	hlpA	periplasmic chaperone	161	COG2825	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0178	CDS	+1	200971	201996	no	lpxD	UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase	341	COG1044	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0179	CDS	+3	202101	202556	no	fabZ	(3R)-hydroxymyristol acyl carrier protein dehydratase	149	COG0764	I	Lipid transport and metabolism	METABOLISM
ECK0180	CDS	+3	202560	203348	no	lpxA	UDP-N-acetylglucosamine acetyltransferase	262	COG1043	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0181	CDS	+2	203348	204496	no	lpxB	tetraacyldisaccharide-1-P synthase	382	COG0763	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0182	CDS	+1	204493	205089	no	rnhB	ribonuclease HII, degrades RNA of DNA-RNA hybrids	195	COG0164	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0183	CDS	+1	205126	208608	no	dnaE	DNA polymerase III alpha subunit	1160	COG0587	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0184	CDS	+1	208621	209580	no	accA	acetyl-CoA carboxylase, carboxytransferase, alpha subunit	319	COG0825	I	Lipid transport and metabolism	METABOLISM
ECK0185	CDS	+3	209679	211820	no	ldcC	lysine decarboxylase 2, constitutive	713	COG1982	E	Amino acid transport and metabolism	METABOLISM
ECK0186	CDS	+2	211877	212266	no	yaeR	putative S-C lyase	129	COG0346	E	Amino acid transport and metabolism	METABOLISM
ECK0187	CDS	+3	212331	213629	no	tilS	tRNA(Ile)-lysidine synthetase	431	COG0037	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK0188	CDS	-3	213678	213932	no	rof	modulator of Rho-dependent transcription termination	63	COG4568	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK0190	CDS	+1	214291	214836	no	yaeQ	conserved hypothetical protein	181	COG4681	S	Function unknown	POORLY CHARACTERIZED
ECK0191	CDS	+3	214833	215255	no	yaeJ	conserved hypothetical protein	136	COG1186	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK0192	CDS	+1	215269	215979	no	nlpE	lipoprotein involved with copper homeostasis and adhesion	77	COG3015	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0192	CDS	+1	215269	215979	no	nlpE	lipoprotein involved with copper homeostasis and adhesion	77	COG3015	P	Inorganic ion transport and metabolism	METABOLISM
ECK0193	CDS	-1	216179	217003	no	yaeF	putative lipoprotein	74	COG0791	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0194	CDS	-2	217057	218775	no	proS	prolyl-tRNA synthetase	571	COG0442	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK0195	CDS	-2	218887	219594	no	yaeB	conserved hypothetical protein	235	COG1720	S	Function unknown	POORLY CHARACTERIZED
ECK0197	CDS	-3	220113	220928	no	metQ	DL-methionine transporter subunit ; periplasmic-binding component of ABC superfamily	271	COG1464	P	Inorganic ion transport and metabolism	METABOLISM
ECK0198	CDS	-3	220968	221621	no	metI	DL-methionine transporter subunit ; membrane component protein of ABC superfamily	217	COG2011	P	Inorganic ion transport and metabolism	METABOLISM
ECK0199	CDS	-2	221614	222645	no	metN	DL-methionine transporter subunit ; ATP-binding component of ABC superfamily	343	COG1135	P	Inorganic ion transport and metabolism	METABOLISM
ECK0200	CDS	+2	222833	223408	no	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	189	COG0241	E	Amino acid transport and metabolism	METABOLISM
ECK0207	CDS	+3	229167	229970	no	dkgB	2,5-diketo-D-gluconate reductase B	267	COG0656	R	General function prediction only	POORLY CHARACTERIZED
ECK0208	CDS	-1	229967	230881	no	yafC	putative DNA-binding transcriptional regulator	304	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK0209	CDS	+2	231122	231922	no	yafD	conserved hypothetical protein	220	COG3021	S	Function unknown	POORLY CHARACTERIZED
ECK0210	CDS	+2	231926	232549	no	yafE	putative S-adenosyl-L-methionine-dependent methyltransferase	206	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK0210	CDS	+2	231926	232549	no	yafE	putative S-adenosyl-L-methionine-dependent methyltransferase	206	COG0500	R	General function prediction only	POORLY CHARACTERIZED
ECK0211	CDS	-2	232597	233955	no	mltD	membrane-bound lytic murein transglycosylase D	443	COG0741	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0212	CDS	-3	234027	234782	no	gloB	putative hydroxyacylglutathione hydrolase	251	COG0491	R	General function prediction only	POORLY CHARACTERIZED
ECK0213	CDS	+3	234816	235538	no	yafS	putative S-adenosyl-L-methionine-dependent methyltransferase	237	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK0213	CDS	+3	234816	235538	no	yafS	putative S-adenosyl-L-methionine-dependent methyltransferase	237	COG0500	R	General function prediction only	POORLY CHARACTERIZED
ECK0214	CDS	-1	235535	236002	no	rnhA	ribonuclease HI, degrades RNA of DNA-RNA hybrids	155	COG0328	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0215	CDS	+3	236067	236798	no	dnaQ	DNA polymerase III epsilon subunit	243	COG0847	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0219	CDS	+3	239190	239378	no	yafF	conserved hypothetical protein	55	COG5433	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0220	CDS	-2	239419	240189	no	yafV	putative C-N hydrolase family amidase	253	COG0388	R	General function prediction only	POORLY CHARACTERIZED
ECK0222	CDS	-2	240859	243303	no	fadE	acyl coenzyme A dehydrogenase	796	COG1960	I	Lipid transport and metabolism	METABOLISM
ECK0223	CDS	+3	243543	244121	no	lpcA	D-sedoheptulose 7-phosphate isomerase	192	COG0279	G	Carbohydrate transport and metabolism	METABOLISM
ECK0224	CDS	+1	244327	245094	no	yafJ	putative glutamine amidotransferases class-II	255	COG0121	R	General function prediction only	POORLY CHARACTERIZED
ECK0225	CDS	-2	245065	245805	no	yafK	conserved hypothetical protein	216	COG3034	S	Function unknown	POORLY CHARACTERIZED
ECK0226	CDS	-3	245961	246239	no	yafQ	toxin of the YafQ-DinJ toxin-antitoxin system	89	COG3041	S	Function unknown	POORLY CHARACTERIZED
ECK0227	CDS	-1	246242	246502	no	dinJ	antitoxin of YafQ-DinJ toxin-antitoxin system	86	COG3077	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0228	CDS	+1	246712	247461	no	yafL	putative exported hydrolase	150	COG0791	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0229	CDS	+2	247637	248134	no	yafM	conserved hypothetical protein	160	COG1943	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0230	CDS	-3	248358	250070	pseudo	fhiA	flagellar system protein, promoterless fragment (pseudogene)	569	COG1298	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK0230	CDS	-3	248358	250070	pseudo	fhiA	flagellar system protein, promoterless fragment (pseudogene)	569	COG1298	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
ECK0231	CDS	+1	250072	250827	pseudo	mbhA	flagellar system protein, promoterless fragment (pseudogene)	204	COG1360	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK0232	CDS	+2	250898	251953	no	dinB	DNA polymerase IV	351	COG0389	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0233	CDS	+2	252005	252298	no	yafN	putative antitoxin of the YafO-YafN toxin-antitoxin system	61	COG2161	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK0235	CDS	+1	252709	253161	no	yafP	putative acyltransferase with acyl-CoA N-acyltransferase domain	144	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK0235	CDS	+1	252709	253161	no	yafP	putative acyltransferase with acyl-CoA N-acyltransferase domain	144	COG0454	R	General function prediction only	POORLY CHARACTERIZED
ECK0236	CDS	+3	253467	253733	no	ykfJ	conserved hypothetical protein	71	COG1690	S	Function unknown	POORLY CHARACTERIZED
ECK0237	CDS	+1	253702	254202	no	prfH	putative peptide chain release factor	166	COG1186	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK0238	CDS	-3	254259	255716	no	pepD	aminoacyl-histidine dipeptidase (peptidase D)	484	COG2195	E	Amino acid transport and metabolism	METABOLISM
ECK0239	CDS	+2	255977	256435	no	gpt	guanine-hypoxanthine phosphoribosyltransferase	150	COG0503	F	Nucleotide transport and metabolism	METABOLISM
ECK0240	CDS	+3	256527	257771	no	frsA	hydrolase, binds to enzyme IIA(Glc)	250	COG1073	R	General function prediction only	POORLY CHARACTERIZED
ECK0242	CDS	-1	258269	259324	no	phoE	outer membrane phosphoporin protein E	351	COG3203	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0243	CDS	+1	259612	260715	no	proB	gamma-glutamate kinase	367	COG0263	E	Amino acid transport and metabolism	METABOLISM
ECK0244	CDS	+3	260727	261980	no	proA	gamma-glutamylphosphate reductase	417	COG0014	E	Amino acid transport and metabolism	METABOLISM
ECK0249	CDS	-1	263480	263956	no	ykfG	putative DNA binding protein, possibly associated to lesions; CP4-6 prophage	147	COG2003	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0255	CDS	-3	267321	268184	no	ykfA	putative GTP-binding protein; CP4-6 prophage	174	COG3596,COG1160	R	General function prediction only	POORLY CHARACTERIZED
ECK0256	CDS	-2	268513	269406	no	perR	DNA-binding transcriptional regulator involved in oxidative stress resistance; CP4-6 prophage	297	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK0257-1	CDS	+3	269466	269870	partial	insN	partial transposase of insertion element IS911A; CP4-6 prophage	97	COG2963	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0258-1	CDS	+1	269827	270978	no	insI	IS30 transposase; CP4-6 prophage	327	COG2826	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0259-1	CDS	+1	271054	271479	partial	insO	partial transposase of insertion element IS911A; CP4-6 prophage	127	COG2801	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0260	CDS	+1	272071	273216	no	sfiA	reverse transcriptase-like protein; CP4-6 prophage	379	COG3344	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0261-1	CDS	-2	273325	274341	no	insH	IS5 transposase and trans-activator; CP4-6 prophage	326	COG3039	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0262	CDS	+1	274549	275952	no	mmuP	S-methylmethionine transporter; CP4-6 prophage	463	COG0833	E	Amino acid transport and metabolism	METABOLISM
ECK0263	CDS	+2	275939	276871	no	mmuM	S-methylmethionine:homocysteine methyltransferase; CP4-6 prophage	306	COG2040	E	Amino acid transport and metabolism	METABOLISM
ECK0264	CDS	-1	276980	278026	no	fbpC	ferric transporter subunit ; ATP-binding component of ABC transporter; CP4-6 prophage	347	COG3842	E	Amino acid transport and metabolism	METABOLISM
ECK0265	CDS	-2	278038	278400	partial	afuB	ferric trasnporter subunit, interrupted by an IS; membrane component of ABC superfamily; CP4-6 prophage	120	COG1178	P	Inorganic ion transport and metabolism	METABOLISM
ECK0022-2	CDS	-1	278402	278905	no	insB	IS1 transposase InsAB'; CP4-6 prophage	114	COG1662	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0023-2	CDS	-2	278824	279099	no	insA	IS1 repressor protein InsA; CP4-6 prophage	84	COG3677	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0266	CDS	-1	279248	279586	no	ykgN	putative transposase component; CP4-6 prophage	89	COG2963	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0268	CDS	-3	280053	281207	no	yagA	putative integrase; CP4-6 prophage	309	COG2801	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0269	CDS	+3	281481	282410	no	yagE	putative lyase/synthase; CP4-6 prophage	302	COG0329	E	Amino acid transport and metabolism	METABOLISM
ECK0269	CDS	+3	281481	282410	no	yagE	putative lyase/synthase; CP4-6 prophage	302	COG0329	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK0270	CDS	+2	282425	284392	no	yagF	putative dehydratase; CP4-6 prophage	574	COG0129	E	Amino acid transport and metabolism	METABOLISM
ECK0270	CDS	+2	282425	284392	no	yagF	putative dehydratase; CP4-6 prophage	574	COG0129	G	Carbohydrate transport and metabolism	METABOLISM
ECK0271	CDS	+3	284619	286001	no	yagG	putative Na+/H+/sugar symporter; CP4-6 prophage	460	COG2211	G	Carbohydrate transport and metabolism	METABOLISM
ECK0272	CDS	+2	286013	287623	no	yagH	putative xylosidase/arabinosidase; CP4-6 prophage	534	COG3507	G	Carbohydrate transport and metabolism	METABOLISM
ECK0273	CDS	-3	287628	288386	no	yagI	DNA-binding transcriptional regulator; CP4-6 prophage	250	COG1414	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK0274	CDS	-3	288525	289529	no	argF	ornithine carbamoyltransferase 2, chain F; CP4-6 prophage	334	COG0078	E	Amino acid transport and metabolism	METABOLISM
ECK0022-3	CDS	-2	289873	290376	no	insB	IS1 transposase InsAB'; CP4-6 prophage	114	COG1662	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0023-3	CDS	-3	290295	290570	no	insA	IS1 repressor protein InsA; CP4-6 prophage	84	COG3677	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0275	CDS	+3	290724	291455	no	yagJ	hypothetical protein; CP4-6 prophage	50	COG0414	H	Coenzyme transport and metabolism	METABOLISM
ECK0277	CDS	-2	292444	293142	no	yagL	DNA-binding protein; CP4-6 prophage	121	COG1961	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0280	CDS	-1	294920	296320	no	intF	putative phage integrase; CP4-6 prophage	422	COG0582	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0281	CDS	-2	296605	297015	no	yagP	putative transcriptional regulator	127	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK0282	CDS	-3	296994	297950	no	yagQ	conserved hypothetical protein	297	COG1975	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK0283	CDS	-3	297960	300158	no	yagR	putative oxidoreductase with molybdenum-binding domain	732	COG1529	C	Energy production and conversion	METABOLISM
ECK0284	CDS	-1	300155	301111	no	yagS	putative oxidoreductase with FAD-binding domain	318	COG1319	C	Energy production and conversion	METABOLISM
ECK0285	CDS	-2	301108	301797	no	yagT	putative oxidoreductase, 2Fe-2S subunit	178	COG2080	C	Energy production and conversion	METABOLISM
ECK0286	CDS	+1	302215	302829	no	yagU	conserved hypothetical protein; putative inner membrane protein	174	COG3477	S	Function unknown	POORLY CHARACTERIZED
ECK0287	CDS	-1	303077	303406	no	ykgJ	putative Fe-S cluster oxidoreductase	105	COG0727	R	General function prediction only	POORLY CHARACTERIZED
ECK0290	CDS	-2	306031	308556	no	yagX	conserved hypothetical protein	96	COG5651	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
ECK0293	CDS	-2	309970	310560	no	ykgK	putative transcriptional regulator	52	COG2771	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK0295	CDS	-3	311598	311738	no		putative ribosome maturation protein	44	COG0257	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK0296	CDS	-1	311738	312001	no	ykgM	putative ribosomal protein	87	COG0254	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK0298-1	CDS	+1	314506	314814	no	insE	IS3 element protein	92	COG2963	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0299-1	CDS	+3	314811	315677	no	insF	IS3 element protein InsF	288	COG2801	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK0300	CDS	-1	315674	316360	no	ykgA	putative AraC-type DNA-binding transcriptional regulator	126	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK0301	CDS	-3	316950	317543	no	ykgB	conserved hypothetical protein; putative inner membrane protein	185	COG3059	S	Function unknown	POORLY CHARACTERIZED
ECK0303	CDS	-1	317900	319225	no	ykgC	putative pyridine nucleotide-disulfide oxidoreductase	441	COG1249	C	Energy production and conversion	METABOLISM
ECK0304	CDS	+2	319451	320305	no	ykgD	putative AraC-type DNA-binding transcriptional regulator	284	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK0305	CDS	+3	320832	321551	no	ykgE	putative hydroxyacid oxidoreductase (Fe-S centre)	239	COG0247	C	Energy production and conversion	METABOLISM
ECK0306	CDS	+1	321562	322989	no	ykgF	putative oxidoreductase subunit with NAD(P)-binding domain and ferridoxin-like domain	470	COG1139	C	Energy production and conversion	METABOLISM
ECK0307	CDS	+2	322982	323677	no	ykgG	conserved hypothetical protein	231	COG1556	S	Function unknown	POORLY CHARACTERIZED
ECK0309	CDS	-3	324801	326471	no	betA	choline dehydrogenase, a flavoprotein	556	COG2303	E	Amino acid transport and metabolism	METABOLISM
ECK0310	CDS	-2	326485	327957	no	betB	betaine aldehyde dehydrogenase, NAD-dependent	490	COG1012	C	Energy production and conversion	METABOLISM
ECK0311	CDS	-1	327971	328558	no	betI	DNA-binding transcriptional repressor	195	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
