Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
EFER_0161	CDS	-1	174830	177427	no	htrE	outer membrane usher protein	824	COG3188	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_0163	CDS	-2	177463	178203	no	ecpD	periplasmic pilin chaperone	234	COG3121	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
EFER_0163	CDS	-2	177463	178203	no	ecpD	periplasmic pilin chaperone	234	COG3121	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_0164	CDS	-2	178300	178884	no	yadN	putative fimbrial-like adhesin exported protein	185	COG3539	N	Cell motility	CELLULAR PROCESSES AND SIGNALING
EFER_0164	CDS	-2	178300	178884	no	yadN	putative fimbrial-like adhesin exported protein	185	COG3539	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_0165	CDS	-2	179239	179718	no	folK	2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase	159	COG0801	H	Coenzyme transport and metabolism	METABOLISM
EFER_0166	CDS	-3	179715	181133	no	pcnB	poly(A) polymerase I	453	COG0617	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0167	CDS	-1	181172	182080	no	yadB	glutamyl-Q tRNA(Asp) synthetase	299	COG0008	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0168	CDS	-2	182134	182589	no	dksA	DNA-binding transcriptional regulator of rRNA transcription, DnaK suppressor protein	142	COG1734	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0169	CDS	-1	182768	183472	no	sfsA	putative regulator	234	COG1489	R	General function prediction only	POORLY CHARACTERIZED
EFER_0170	CDS	-2	183487	184242	no	ligT	2'-5' RNA ligase	179	COG1514	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0171	CDS	+2	184091	186520	no	hrpB	ATP-dependent (RNA) helicase	808	COG1643	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0172	CDS	+2	186614	189148	no	mrcB	fused glycosyl transferase ; transpeptidase	785	COG0744	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0173	CDS	+2	189368	191557	no	fhuA	ferrichrome outer membrane transporter	729	COG1629	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0174	CDS	+1	191608	192405	no	fhuC	iron-hydroxamate transporter subunit ; ATP-binding component of ABC superfamily	259	COG1120	H	Coenzyme transport and metabolism	METABOLISM
EFER_0174	CDS	+1	191608	192405	no	fhuC	iron-hydroxamate transporter subunit ; ATP-binding component of ABC superfamily	259	COG1120	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0175	CDS	+3	192405	193295	no	fhuD	iron-hydroxamate transporter subunit ; periplasmic-binding component of ABC superfamily	272	COG0614	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0176	CDS	+2	193292	195274	no	fhuB	fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components	660	COG0609	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0177	CDS	-3	195309	196589	no	hemL	glutamate-1-semialdehyde aminotransferase (aminomutase)	426	COG0001	H	Coenzyme transport and metabolism	METABOLISM
EFER_0178	CDS	+2	196814	198235	no	clcA	chloride channel, voltage-gated	464	COG0038	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0179	CDS	+2	198317	198661	no	yadR	putative chaperone involved in Fe-S cluster assembly and activation; hesB-like	114	COG0316	S	Function unknown	POORLY CHARACTERIZED
EFER_0180	CDS	-1	198722	199351	no		putative inner membrane protein	207	COG2860	S	Function unknown	POORLY CHARACTERIZED
EFER_0181	CDS	-2	199387	200214	no	btuF	vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily	263	COG0614	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0182	CDS	-1	200180	200878	no	pfs	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	232	COG0775	F	Nucleotide transport and metabolism	METABOLISM
EFER_0183	CDS	+3	200961	202478	no	dgt	deoxyguanosine triphosphate triphosphohydrolase	498	COG0232	F	Nucleotide transport and metabolism	METABOLISM
EFER_0184	CDS	+3	202608	204032	no	degP	serine endoprotease (protease Do), membrane-associated	474	COG0265	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_0185	CDS	+1	204190	205347	no	cdaR	DNA-binding transcriptional activator	377	COG3835	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_0185	CDS	+1	204190	205347	no	cdaR	DNA-binding transcriptional activator	377	COG3835	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0186	CDS	-2	205462	205848	no	yaeH	conserved hypothetical protein	64	COG0419	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0187	CDS	-1	206006	206821	no	yaeI	putative metallophosphoesterase	269	COG1408	R	General function prediction only	POORLY CHARACTERIZED
EFER_0188	CDS	-2	206872	207696	no	dapD	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	274	COG2171	E	Amino acid transport and metabolism	METABOLISM
EFER_0189	CDS	-2	207727	210399	no	glnD	uridylyltransferase	865	COG2844	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_0190	CDS	-1	210461	211255	no	map	methionine aminopeptidase	264	COG0024	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0191	CDS	+3	211623	212348	no	rpsB	30S ribosomal subunit protein S2	241	COG0052	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0192	CDS	+2	212483	213334	no	tsf	protein chain elongation factor EF-Ts	283	COG0264	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0193	CDS	+1	213481	214206	no	pyrH	uridylate kinase	241	COG0528	F	Nucleotide transport and metabolism	METABOLISM
EFER_0194	CDS	+3	214356	214913	no	frr	ribosome recycling factor	185	COG0233	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0195	CDS	+2	215006	216202	no	dxr	1-deoxy-D-xylulose 5-phosphate reductoisomerase	398	COG0743	I	Lipid transport and metabolism	METABOLISM
EFER_0196	CDS	+1	216388	217149	no	ispU	undecaprenyl pyrophosphate synthase	252	COG0020	I	Lipid transport and metabolism	METABOLISM
EFER_0197	CDS	+1	217162	218019	no	cdsA	CDP-diglyceride synthase	285	COG0575	I	Lipid transport and metabolism	METABOLISM
EFER_0198	CDS	+3	218031	219383	no	yaeL	zinc metallopeptidase	450	COG0750	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0199	CDS	+1	219415	221823	no	yaeT	outer membrane protein assembly factor	802	COG4775	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0201	CDS	+1	221947	222432	no	hlpA	periplasmic chaperone	155	COG2825	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0202	CDS	+1	222436	223461	no	lpxD	UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase	341	COG1044	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0203	CDS	+3	223566	224021	no	fabZ	(3R)-hydroxymyristol acyl carrier protein dehydratase	149	COG0764	I	Lipid transport and metabolism	METABOLISM
EFER_0204	CDS	+3	224025	224813	no	lpxA	UDP-N-acetylglucosamine acetyltransferase	262	COG1043	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0205	CDS	+2	224813	225961	no	lpxB	tetraacyldisaccharide-1-P synthase	382	COG0763	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0206	CDS	+1	225958	226554	no	rnhB	ribonuclease HII, degrades RNA of DNA-RNA hybrids	195	COG0164	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0207	CDS	+1	226591	230073	no	dnaE	DNA polymerase III alpha subunit	1160	COG0587	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0208	CDS	+1	230086	231045	no	accA	acetyl-CoA carboxylase, carboxytransferase, alpha subunit	318	COG0825	I	Lipid transport and metabolism	METABOLISM
EFER_0209	CDS	+2	231143	233284	no	ldcC	lysine decarboxylase 2, constitutive	713	COG1982	E	Amino acid transport and metabolism	METABOLISM
EFER_0210	CDS	+1	233341	233730	no	yaeR	putative S-C lyase	129	COG0346	E	Amino acid transport and metabolism	METABOLISM
EFER_0211	CDS	+2	233795	235093	no	tilS	tRNA(Ile)-lysidine synthetase	431	COG0037	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
EFER_0212	CDS	-1	235142	235396	no	rof	modulator of Rho-dependent transcription termination	63	COG4568	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_0214	CDS	+3	235755	236300	no	yaeQ	conserved hypothetical protein	181	COG4681	S	Function unknown	POORLY CHARACTERIZED
EFER_0215	CDS	+2	236297	236719	no	yaeJ	conserved hypothetical protein	136	COG1186	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0216	CDS	+3	236733	237443	no	nlpE	lipoprotein involved with copper homeostasis and adhesion	77	COG3015	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0216	CDS	+3	236733	237443	no	nlpE	lipoprotein involved with copper homeostasis and adhesion	77	COG3015	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0217	CDS	-1	237599	238423	no	yaeF	putative lipoprotein	74	COG0791	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0218	CDS	-3	238476	240194	no	proS	prolyl-tRNA synthetase	571	COG0442	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0219	CDS	-1	240305	241012	no	yaeB	conserved hypothetical protein	235	COG1720	S	Function unknown	POORLY CHARACTERIZED
EFER_0221	CDS	-2	241531	242346	no	metQ	DL-methionine transporter subunit ; periplasmic-binding component of ABC superfamily	271	COG1464	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0222	CDS	-2	242386	243039	no	metI	DL-methionine transporter subunit ; membrane component protein of ABC superfamily	217	COG2011	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0223	CDS	-1	243032	244063	no	metN	DL-methionine transporter subunit ; ATP-binding component of ABC superfamily	343	COG1135	P	Inorganic ion transport and metabolism	METABOLISM
EFER_0224	CDS	+3	244251	244823	no	gmhB	D,D-heptose 1,7-bisphosphate phosphatase	188	COG0241	E	Amino acid transport and metabolism	METABOLISM
EFER_0236	CDS	+1	250591	251394	no	dkgB	2,5-diketo-D-gluconate reductase B	267	COG0656	R	General function prediction only	POORLY CHARACTERIZED
EFER_0237	CDS	-3	251391	252305	no	yafC	putative DNA-binding transcriptional regulator	304	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_0238	CDS	+3	252546	253346	no	yafD	conserved hypothetical protein	220	COG3021	S	Function unknown	POORLY CHARACTERIZED
EFER_0239	CDS	+2	253424	254194	no	yafE	putative S-adenosyl-L-methionine-dependent methyltransferase	256	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
EFER_0239	CDS	+2	253424	254194	no	yafE	putative S-adenosyl-L-methionine-dependent methyltransferase	256	COG0500	R	General function prediction only	POORLY CHARACTERIZED
EFER_0240	CDS	-2	254242	255600	no	mltD	membrane-bound lytic murein transglycosylase D	443	COG0741	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0241	CDS	-3	255672	256427	no	gloB	putative hydroxyacylglutathione hydrolase	251	COG0491	R	General function prediction only	POORLY CHARACTERIZED
EFER_0242	CDS	+3	256461	257183	no	yafS	putative S-adenosyl-L-methionine-dependent methyltransferase	237	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
EFER_0242	CDS	+3	256461	257183	no	yafS	putative S-adenosyl-L-methionine-dependent methyltransferase	237	COG0500	R	General function prediction only	POORLY CHARACTERIZED
EFER_0243	CDS	-1	257180	257647	no	rnhA	ribonuclease HI, degrades RNA of DNA-RNA hybrids	155	COG0328	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0244	CDS	+3	257712	258443	no	dnaQ	DNA polymerase III epsilon subunit	243	COG0847	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0245	CDS	-2	258751	259521	no	yafV	putative C-N hydrolase family amidase	253	COG0388	R	General function prediction only	POORLY CHARACTERIZED
EFER_0247	CDS	-2	260191	262635	no	fadE	acyl coenzyme A dehydrogenase	796	COG1960	I	Lipid transport and metabolism	METABOLISM
EFER_0248	CDS	+3	262875	263453	no	lpcA	D-sedoheptulose 7-phosphate isomerase	192	COG0279	G	Carbohydrate transport and metabolism	METABOLISM
EFER_0249	CDS	+3	263658	264425	no	yafJ	putative glutamine amidotransferases class-II	255	COG0121	R	General function prediction only	POORLY CHARACTERIZED
EFER_0250	CDS	-3	264396	265136	no	yafK	conserved hypothetical protein	216	COG3034	S	Function unknown	POORLY CHARACTERIZED
EFER_0251	CDS	+3	265428	266186	no	yafL	putative exported hydrolase	150	COG0791	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0252	CDS	-1	266249	267580	no	argA	fused acetylglutamate kinase homolog (inactive) ; amino acid N-acetyltransferase	291	COG1246,COG0548	E	Amino acid transport and metabolism	METABOLISM
EFER_0253	CDS	+2	267812	269065	no	amiC	N-acetylmuramoyl-L-alanine amidase	410	COG0860	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0254	CDS	+2	269645	270742	no	mltA	membrane-bound lytic murein transglycosylase A	357	COG2821	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0255	CDS	+3	270819	271625	no	ygdL	conserved hypothetical protein	263	COG1179	H	Coenzyme transport and metabolism	METABOLISM
EFER_0256	CDS	-1	271676	272119	no	ygdK	putative Fe-S metabolism protein (sufE-like)	136	COG2166	R	General function prediction only	POORLY CHARACTERIZED
EFER_0257	CDS	-2	272119	273324	no	csdA	cysteine sulfinate desulfinase	400	COG0520	E	Amino acid transport and metabolism	METABOLISM
EFER_0259	CDS	+2	274091	275008	no	gcvA	DNA-binding transcriptional dual regulator	305	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_0260	CDS	+2	275027	275422	no	ygdD	conserved hypothetical protein; putative membrane protein	124	COG2363	S	Function unknown	POORLY CHARACTERIZED
EFER_0261	CDS	+3	275415	276515	no	ygdE	putative methyltransferase	352	COG2933	R	General function prediction only	POORLY CHARACTERIZED
EFER_0262	CDS	-1	276569	277414	no	exo	exonuclease IX (5'-3' exonuclease)	261	COG0258	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0263	CDS	-1	277436	278803	no	sdaB	L-serine deaminase II	455	COG1760	E	Amino acid transport and metabolism	METABOLISM
EFER_0264	CDS	-1	278861	280150	no	sdaC	putative serine transporter	412	COG0814	E	Amino acid transport and metabolism	METABOLISM
EFER_0265	CDS	-2	280702	282066	no	ygdH	conserved hypothetical protein	453	COG1611	R	General function prediction only	POORLY CHARACTERIZED
EFER_0266	CDS	-1	282182	283030	no	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase	145	COG0780	R	General function prediction only	POORLY CHARACTERIZED
EFER_0266	CDS	-1	282182	283030	no	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase	130	COG2904	S	Function unknown	POORLY CHARACTERIZED
EFER_0269	CDS	+2	284069	284602	no		conserved hypothetical protein	92	COG3098	S	Function unknown	POORLY CHARACTERIZED
EFER_0270	CDS	+1	284602	285384	no	truC	tRNA pseudouridine synthase	260	COG0564	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0271	CDS	+3	285402	285848	no	yqcA	putative flavoprotein	147	COG0716	C	Energy production and conversion	METABOLISM
EFER_0272	CDS	-3	285945	286943	no		conserved hypothetical protein; putative periplasmic binding protein	324	COG3181	S	Function unknown	POORLY CHARACTERIZED
EFER_0273	CDS	-3	286944	288446	no		conserved hypothetical protein; putative membrane protein	497	COG3333	S	Function unknown	POORLY CHARACTERIZED
EFER_0275	CDS	+3	289716	291056	no	gudX	glucarate dehydratase	441	COG4948	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0275	CDS	+3	289716	291056	no	gudX	glucarate dehydratase	441	COG4948	R	General function prediction only	POORLY CHARACTERIZED
EFER_0276	CDS	+2	291077	292417	no	gudD	(D)-glucarate dehydratase 1	439	COG4948	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_0276	CDS	+2	291077	292417	no	gudD	(D)-glucarate dehydratase 1	439	COG4948	R	General function prediction only	POORLY CHARACTERIZED
EFER_0277	CDS	+3	292506	293660	no		Glycerate kinase	381	COG1929	G	Carbohydrate transport and metabolism	METABOLISM
EFER_0278	CDS	-3	293775	296531	no	barA	hybrid sensory histidine kinase, in two-component regulatory system with UvrY	556	COG0784,COG0642	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0279	CDS	+2	296588	297886	no	rumA	23S rRNA (uracil-5)-methyltransferase	432	COG2265	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_0280	CDS	+1	297937	300171	no	relA	(p)ppGpp synthetase I/GTP pyrophosphokinase	744	COG0317	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_0280	CDS	+1	297937	300171	no	relA	(p)ppGpp synthetase I/GTP pyrophosphokinase	744	COG0317	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0281	CDS	+3	300249	300497	no	chpR	antitoxin of the ChpA-ChpR toxin-antitoxin system	79	COG2336	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0282	CDS	+2	300497	300832	no	chpA	toxin of the ChpA-ChpR toxin-antitoxin system, endoribonuclease	111	COG2337	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_0283	CDS	+3	300903	301694	no	mazG	nucleoside triphosphate pyrophosphohydrolase	263	COG1694	R	General function prediction only	POORLY CHARACTERIZED
EFER_0284	CDS	+2	301922	303559	no	pyrG	CTP synthetase	545	COG0504	F	Nucleotide transport and metabolism	METABOLISM
EFER_0285	CDS	+2	303647	304945	no	eno	enolase	432	COG0148	G	Carbohydrate transport and metabolism	METABOLISM
EFER_0286	CDS	-1	305000	306328	no		transposase, IS4	274	COG3385	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_0288	CDS	-2	306445	307329	no		conserved hypothetical protein; putative membrane protein	290	COG1512	R	General function prediction only	POORLY CHARACTERIZED
EFER_0290	CDS	-3	307323	308471	no		conserved hypothetical protein; putative membrane protein	210	COG1512	R	General function prediction only	POORLY CHARACTERIZED
EFER_0291	CDS	-1	308486	309418	no	ygcG	conserved hypothetical protein; putative membrane protein	304	COG1512	R	General function prediction only	POORLY CHARACTERIZED
